"owner_repo","category","signature","relative_file","line_number"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","lib\Pages\Import\ImportView.dart","279"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","lib\Pages\Import\ImportView.dart","281"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","lib\Pages\Import\ImportView.dart","283"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","lib\Resources\Config.dart","37"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","17"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","19"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","21"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","23"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","25"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","35"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","68"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","71"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","499"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","507"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","582"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","592"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","598"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","600"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","602"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","604"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","606"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","608"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","611"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","613"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","615"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","617"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","620"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","622"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","624"
"WheretoSleepinNJU/NJU-Class-Shedule-Flutter","02_adjacent","xsxkapp","test\Files\xk.html","627"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","index\root_index.yaml","181"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","index\root_index.yaml","184"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\HUNNU\adapters.yaml","7"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\HUNNU\hunnu.js","2"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","resources\NJNU\adapters.yaml","1"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","resources\NJNU\adapters.yaml","3"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","resources\NJNU\adapters.yaml","6"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\NJNU\adapters.yaml","7"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","njnu_domain","resources\NJNU\njnu.js","1"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\NJNU\njnu.js","67"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\NJNU\njnu.js","225"
"XingHeYuZhuan/shiguang_warehouse","00_nnu_direct","nnu_domain","resources\NJNU\njnu.js","244"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","__pycache__\getcourse.cpython-38.pyc","36"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","__pycache__\getcourse.cpython-38.pyc","37"
"xjtu-wang/XJTU-Toolbox","02_adjacent","volunteer_do","__pycache__\getcourse.cpython-38.pyc","40"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","__pycache__\getcourse.cpython-38.pyc","40"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","getcourse.py","88"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","getcourse.py","99"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","getcourse.py","112"
"xjtu-wang/XJTU-Toolbox","02_adjacent","volunteer_do","getcourse.py","136"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","getcourse.py","136"
"xjtu-wang/XJTU-Toolbox","02_adjacent","xsxkapp","getcourse.py","138"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","24"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","61"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","100"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","112"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","130"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","149"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","177"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","225"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","238"
"xzzvsxd/szu_grab_course_for_yjs","01_same_stack","xsxkapp","apis.py","368"
"YDX-2147483647/BIT-enhanced","02_adjacent","xsxkapp","Stylus\BIT-本科生教务-首页.css","10"
"YDX-2147483647/BIT-enhanced","02_adjacent","xsxkapp","TamperMonkey\BIT-选课.md","3"
"YDX-2147483647/BIT-enhanced","02_adjacent","xsxkapp","TamperMonkey\BIT-选课.user.js","9"
"YDX-2147483647/BIT-enhanced","02_adjacent","xsxkapp","TamperMonkey\BIT-选课.user.js","10"
"YDX-2147483647/BIT-enhanced","02_adjacent","xsxkapp","TamperMonkey\BIT-选课.user.js","11"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","recommendedCourse_do","RELEASE_v2.0.0.md","60"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","recommendedCourse_do","RELEASE_v2.1.0.md","68"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","programCourse_do","RELEASE_v2.2.0.md","18"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","RELEASE_v2.2.0.md","22"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","RELEASE_v2.2.0.md","23"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","recommendedCourse_do","xk_spider\gui\config.py","19"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","programCourse_do","xk_spider\gui\config.py","20"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","programCourse_do","xk_spider\gui\config.py","21"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","publicCourse_do","xk_spider\gui\config.py","22"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","programCourse_do","xk_spider\gui\config.py","23"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","xsxkapp","xk_spider\gui\config.py","45"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","recommendedCourse_do","xk_spider\gui\config.py","50"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","457"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","476"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","xk_spider\gui\workers.py","571"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","600"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","vcode_do","xk_spider\gui\workers.py","977"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","1542"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","xk_spider\gui\workers.py","1810"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","xk_spider\gui\workers.py","1826"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","xk_spider\gui\workers.py","1903"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","volunteer_do","xk_spider\gui\workers.py","1908"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","1975"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","1980"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","2020"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","2025"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","vcode_do","xk_spider\gui\workers.py","2520"
"YHalo-wyh/YNU-xk_spider-Pro","01_same_stack","courseResult_do","xk_spider\gui\workers.py","3106"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","14"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","42"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","55"
"yyngfive/new-course-system","02_adjacent","programCourse_do","courses.py","86"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","86"
"yyngfive/new-course-system","02_adjacent","vcode_do","courses.py","92"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","92"
"yyngfive/new-course-system","02_adjacent","xsxkapp","courses.py","107"
"yyngfive/new-course-system","02_adjacent","programCourse_do","README.md","40"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","20"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","23"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","29"
"zly2006/xjtu-course","02_adjacent","vcode_do","main.py","33"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","33"
"zly2006/xjtu-course","02_adjacent","vcode_do","main.py","34"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","34"
"zly2006/xjtu-course","02_adjacent","vcode_do","main.py","35"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","35"
"zly2006/xjtu-course","02_adjacent","xkxf_do","main.py","36"
"zly2006/xjtu-course","02_adjacent","xsxkapp","main.py","36"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","43"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","94"
"zly2006/xjtu-login","02_adjacent","programCourse_do","src\course.rs","241"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","241"
"zly2006/xjtu-login","02_adjacent","volunteer_do","src\course.rs","298"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","298"
"zly2006/xjtu-login","02_adjacent","volunteer_do","src\course.rs","330"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","330"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\course.rs","358"
"zly2006/xjtu-login","02_adjacent","xsxkapp","src\login.rs","177"
